"","subject","rt","correct","condition"
"4531",6,0.6128,2,1
"4532",6,0.3923,2,3
"4533",6,0.5205,2,1
"4534",6,0.486,2,1
"4535",6,0.4894,2,1
"4536",6,0.6475,1,2
"4537",6,0.5788,2,2
"4538",6,0.5655,2,2
"4539",6,0.5209,1,2
"4540",6,0.4675,1,1
"4541",6,0.4448,2,3
"4542",6,0.6228,2,1
"4543",6,0.4817,2,1
"4544",6,0.4952,2,1
"4545",6,0.6015,1,1
"4546",6,0.4713,1,1
"4547",6,0.4538,1,3
"4548",6,0.6297,1,3
"4549",6,0.4196,2,2
"4550",6,0.4398,1,3
"4551",6,0.3617,2,2
"4552",6,0.5513,2,3
"4553",6,0.6514,2,3
"4554",6,0.6011,1,1
"4555",6,0.5092,1,1
"4556",6,0.6722,1,3
"4557",6,0.4483,2,1
"4558",6,0.5915,2,1
"4559",6,0.4768,1,3
"4560",6,0.4316,1,2
"4561",6,0.5512,1,2
"4562",6,0.532,2,3
"4563",6,0.5006,1,3
"4564",6,0.5212,1,3
"4565",6,0.4608,2,2
"4566",6,0.4884,2,3
"4567",6,0.5913,1,1
"4568",6,0.5237,2,2
"4569",6,0.6889,2,2
"4570",6,0.5395,1,1
"4571",6,0.6593,2,2
"4572",6,0.3565,2,3
"4573",6,0.4496,2,2
"4574",6,0.5692,1,3
"4575",6,0.523,1,3
"4576",6,0.5495,2,3
"4577",6,0.4608,2,1
"4578",6,0.4477,2,2
"4579",6,0.5583,1,2
"4580",6,0.5565,2,2
"4581",6,0.3967,1,3
"4582",6,0.4944,2,2
"4583",6,0.8057,2,1
"4584",6,0.5467,2,1
"4585",6,0.6975,1,2
"4586",6,0.3763,2,3
"4587",6,0.4295,2,2
"4588",6,0.7108,1,2
"4589",6,0.43,1,1
"4590",6,0.5536,2,1
"4591",6,0.5278,2,1
"4592",6,0.4995,1,3
"4593",6,0.6479,2,2
"4594",6,0.5222,2,2
"4595",6,0.7601,2,1
"4596",6,0.5097,2,1
"4597",6,0.5035,2,1
"4598",6,0.4822,1,3
"4599",6,0.506,1,1
"4600",6,0.6202,1,2
"4601",6,0.5025,2,3
"4602",6,0.4846,1,2
"4603",6,0.5088,2,1
"4604",6,0.5289,2,2
"4605",6,0.6416,1,3
"4606",6,0.6182,2,1
"4607",6,0.7314,2,1
"4608",6,0.6415,2,3
"4609",6,0.5292,2,2
"4610",6,0.7305,1,1
"4611",6,0.5512,2,2
"4612",6,0.6267,1,3
"4613",6,0.473,2,2
"4614",6,0.9092,1,2
"4615",6,0.6256,1,2
"4616",6,0.5932,2,3
"4617",6,0.9299,2,1
"4618",6,0.5175,2,2
"4619",6,0.5961,2,3
"4620",6,0.5722,2,2
"4621",6,0.471,1,1
"4622",6,0.4454,2,3
"4623",6,0.5216,2,1
"4624",6,0.4967,2,1
"4625",6,0.5352,1,3
"4626",6,0.5019,2,3
"4627",6,0.4014,2,3
"4628",6,0.6048,1,2
"4629",6,0.5546,2,3
"4630",6,0.5232,2,2
"4631",6,0.5334,2,1
"4632",6,0.5533,2,2
"4633",6,0.5777,2,2
"4634",6,0.6833,2,2
"4635",6,0.7285,1,2
"4636",6,0.4732,2,1
"4637",6,0.518,1,1
"4638",6,0.7507,2,1
"4639",6,0.6241,2,2
"4640",6,0.5615,2,2
"4641",6,0.5817,1,3
"4642",6,0.6316,2,1
"4643",6,0.4945,1,2
"4644",6,0.9853,2,1
"4645",6,1.3001,2,1
"4646",6,0.9039,1,3
"4647",6,0.4509,2,2
"4648",6,0.6002,2,3
"4649",6,0.4586,2,2
"4650",6,0.3225,2,3
"4651",6,0.519,1,2
"4652",6,0.5897,1,1
"4653",6,0.6112,2,2
"4654",6,0.6198,2,2
"4655",6,0.4532,1,1
"4656",6,0.3949,2,3
"4657",6,0.4876,1,3
"4658",6,0.6896,1,2
"4659",6,0.6735,2,1
"4660",6,0.597,2,2
"4661",6,0.3108,2,3
"4662",6,0.5378,2,3
"4663",6,0.6707,2,2
"4664",6,0.456,2,1
"4665",6,0.5143,1,1
"4666",6,0.6705,2,2
"4667",6,0.5947,2,2
"4668",6,0.642,2,3
"4669",6,0.5201,1,1
"4670",6,0.5473,1,1
"4671",6,0.6775,2,1
"4672",6,0.5288,2,3
"4673",6,0.4954,1,3
"4674",6,0.377,2,3
"4675",6,0.486,2,3
"4676",6,0.4854,1,3
"4677",6,0.4388,2,1
"4678",6,0.3497,2,3
"4679",6,0.4071,2,3
"4680",6,0.5291,2,2
"4681",6,0.4505,2,2
"4682",6,0.4752,1,2
"4683",6,0.451,1,3
"4684",6,0.5757,1,2
"4685",6,0.5812,2,3
"4686",6,0.5892,2,1
"4687",6,0.5055,2,1
"4688",6,0.7144,1,3
"4689",6,0.5422,1,2
"4690",6,0.5596,1,1
"4691",6,0.6102,2,2
"4692",6,0.7584,2,1
"4693",6,0.7642,2,3
"4694",6,0.6619,2,1
"4695",6,0.6574,2,2
"4696",6,0.6846,2,3
"4697",6,0.5608,2,3
"4698",6,0.4251,2,3
"4699",6,0.3518,2,3
"4700",6,0.4906,2,2
"4701",6,0.5188,2,2
"4702",6,0.409,2,3
"4703",6,0.5634,2,2
"4704",6,0.4542,2,3
"4705",6,0.3629,1,3
"4706",6,0.5253,2,1
"4707",6,0.4146,2,3
"4708",6,0.4655,2,2
"4709",6,0.5669,1,2
"4710",6,0.3684,2,3
"4711",6,0.4009,1,3
"4712",6,0.4201,2,2
"4713",6,0.583,2,1
"4714",6,0.5695,2,1
"4715",6,0.5353,2,2
"4716",6,0.4196,1,1
"4717",6,0.4466,2,2
"4718",6,0.584,2,2
"4719",6,0.5443,1,2
"4720",6,0.4989,2,1
"4721",6,0.6255,2,2
"4722",6,0.5662,1,1
"4723",6,0.3104,1,3
"4724",6,0.4485,2,1
"4725",6,0.3992,2,3
"4726",6,0.7398,2,2
"4727",6,0.505,2,1
"4728",6,0.4272,2,3
"4729",6,0.66,1,1
"4730",6,0.4383,2,2
"4731",6,0.5664,1,2
"4732",6,0.5029,1,3
"4733",6,0.5332,2,3
"4734",6,0.47,1,2
"4735",6,0.5299,2,2
"4736",6,0.6581,2,2
"4737",6,0.5854,1,2
"4738",6,0.4153,2,2
"4739",6,0.4405,1,2
"4740",6,0.4702,2,3
"4741",6,0.4596,1,2
"4742",6,0.4704,1,1
"4743",6,0.4769,2,2
"4744",6,0.4058,2,3
"4745",6,0.6404,2,1
"4746",6,0.4775,2,1
"4747",6,0.4826,2,2
"4748",6,0.4925,2,1
"4749",6,0.3776,1,2
"4750",6,0.4292,1,1
"4751",6,0.4261,2,2
"4752",6,0.5291,1,1
"4753",6,0.7682,2,1
"4754",6,0.4632,1,2
"4755",6,0.5321,1,3
"4756",6,0.4586,2,1
"4757",6,0.4278,2,1
"4758",6,0.4336,2,2
"4759",6,0.4059,2,3
"4760",6,0.4735,2,2
"4761",6,0.5226,2,3
"4762",6,0.5099,2,1
"4763",6,0.4436,2,3
"4764",6,0.4965,2,3
"4765",6,0.631,1,3
"4766",6,0.4975,2,1
"4767",6,0.4965,1,2
"4768",6,0.5225,2,2
"4769",6,0.4041,1,3
"4770",6,0.4448,2,2
"4771",6,0.4401,1,2
"4772",6,0.4295,2,1
"4773",6,0.564,2,2
"4774",6,0.4641,2,1
"4775",6,0.5586,1,3
"4776",6,0.5519,2,2
"4777",6,0.4597,2,3
"4778",6,0.5122,2,2
"4779",6,0.346,2,3
"4780",6,0.3931,2,3
"4781",6,0.4973,2,3
"4782",6,0.4373,2,2
"4783",6,0.4742,2,1
"4784",6,0.5704,2,1
"4785",6,0.5024,2,1
"4786",6,0.431,2,3
"4787",6,0.4344,1,1
"4788",6,0.5134,2,1
"4789",6,0.5549,2,2
"4790",6,0.4913,2,2
"4791",6,0.5945,1,3
"4792",6,0.5442,2,1
"4793",6,0.6133,2,2
"4794",6,0.3693,1,3
"4795",6,0.3978,2,2
"4796",6,0.5681,2,3
"4797",6,0.4245,2,3
"4798",6,0.3903,2,2
"4799",6,0.4603,2,2
"4800",6,0.4529,2,1
"4801",6,0.701,1,1
"4802",6,0.5835,2,1
"4803",6,0.6088,2,1
"4804",6,0.4579,2,2
"4805",6,0.626,2,3
"4806",6,0.4501,2,2
"4807",6,0.4795,2,2
"4808",6,0.4403,2,3
"4809",6,0.6114,2,3
"4810",6,0.4039,2,2
"4811",6,0.3743,2,1
"4812",6,0.3797,1,3
"4813",6,0.3838,2,2
"4814",6,0.4262,2,1
"4815",6,0.4206,2,1
"4816",6,0.3549,2,3
"4817",6,0.3934,2,2
"4818",6,0.4129,2,3
"4819",6,0.4184,2,2
"4820",6,0.4347,2,3
"4821",6,0.6691,2,2
"4822",6,0.4714,2,3
"4823",6,0.4499,2,2
"4824",6,0.4932,2,2
"4825",6,0.4085,2,1
"4826",6,0.4768,1,1
"4827",6,0.4457,2,2
"4828",6,0.4577,1,1
"4829",6,0.3282,2,3
"4830",6,0.4382,1,3
"4831",6,0.5935,1,3
"4832",6,0.4295,1,2
"4833",6,0.4406,1,2
"4834",6,0.5878,2,2
"4835",6,1.107,2,1
"4836",6,0.294,1,3
"4837",6,0.31,2,3
"4838",6,0.7755,1,2
"4839",6,0.5412,2,1
"4840",6,0.4453,2,3
"4841",6,0.3715,1,2
"4842",6,0.5737,1,2
"4843",6,0.5404,1,2
"4844",6,0.425,1,1
"4845",6,0.6311,2,1
"4846",6,0.3092,2,3
"4847",6,0.4659,2,2
"4848",6,0.7413,2,1
"4849",6,0.5376,2,3
"4850",6,0.4169,1,3
"4851",6,0.4149,2,2
"4852",6,0.5926,2,2
"4853",6,0.5988,2,3
"4854",6,0.47,2,1
"4855",6,0.4917,1,2
"4856",6,0.6137,1,3
"4857",6,0.6121,1,1
"4858",6,0.5173,1,3
"4859",6,0.4751,1,3
"4860",6,0.4563,1,2
"4861",6,0.688,2,1
"4862",6,0.5585,2,1
"4863",6,0.8479,1,1
"4864",6,0.618,1,1
"4865",6,0.4071,2,3
"4866",6,0.367,2,2
"4867",6,0.359,2,3
"4868",6,0.6185,1,1
"4869",6,0.4973,1,2
"4870",6,0.5172,2,3
"4871",6,0.6123,2,2
"4872",6,0.4972,2,2
"4873",6,0.4718,2,3
"4874",6,0.5306,2,2
"4875",6,0.654,1,2
"4876",6,0.3112,2,3
"4877",6,0.5334,2,1
"4878",6,0.4614,2,2
"4879",6,0.6608,2,3
"4880",6,0.4636,1,3
"4881",6,0.5403,1,3
"4882",6,0.6005,1,3
"4883",6,0.5712,2,2
"4884",6,0.508,1,3
"4885",6,0.5783,1,2
"4886",6,0.4414,2,3
"4887",6,0.5243,2,2
"4888",6,0.664,1,2
"4889",6,0.6721,1,1
"4890",6,0.5178,1,1
"4891",6,0.5103,1,2
"4892",6,0.7315,2,2
"4893",6,0.7031,2,1
"4894",6,0.6963,1,1
"4895",6,0.8326,2,2
"4896",6,0.4006,2,3
"4897",6,0.5082,2,2
"4898",6,0.4323,2,3
"4899",6,0.7192,2,1
"4900",6,0.7191,2,2
"4901",6,0.5446,1,3
"4902",6,0.5745,1,2
"4903",6,0.5561,1,3
"4904",6,0.4828,1,2
"4905",6,0.6459,2,2
"4906",6,0.5917,2,2
"4907",6,0.7668,1,1
"4908",6,0.4041,1,3
"4909",6,0.3551,2,1
"4910",6,0.5307,2,2
"4911",6,0.5805,2,2
"4912",6,0.316,1,3
"4913",6,0.3508,2,2
"4914",6,0.4499,1,1
"4915",6,0.7562,2,2
"4916",6,0.4782,2,1
"4917",6,0.6881,2,1
"4918",6,0.4525,2,3
"4919",6,0.4441,2,3
"4920",6,0.4418,1,1
"4921",6,0.669,2,1
"4922",6,0.5345,2,1
"4923",6,0.5767,1,2
"4924",6,0.5699,1,2
"4925",6,0.5356,1,2
"4926",6,0.4535,1,1
"4927",6,0.5993,2,3
"4928",6,0.4836,2,3
"4929",6,0.4206,2,2
"4930",6,0.5053,1,2
"4931",6,0.4443,2,3
"4932",6,0.4629,2,1
"4933",6,0.4521,2,3
"4934",6,0.6235,2,1
"4935",6,0.4119,1,2
"4936",6,0.4175,2,1
"4937",6,0.8526,2,2
"4938",6,0.4631,2,2
"4939",6,0.3814,2,3
"4940",6,0.4892,2,2
"4941",6,0.4773,2,2
"4942",6,0.5706,2,1
"4943",6,0.4532,2,1
"4944",6,0.4577,2,2
"4945",6,0.5529,2,1
"4946",6,0.6317,1,2
"4947",6,0.7764,1,2
"4948",6,0.6163,2,2
"4949",6,0.5997,2,1
"4950",6,0.3553,1,3
"4951",6,0.4244,2,2
"4952",6,0.5879,2,2
"4953",6,0.581,1,3
"4954",6,0.4549,2,2
"4955",6,0.4761,2,3
"4956",6,0.3525,1,3
"4957",6,0.4445,1,2
"4958",6,0.3766,2,2
"4959",6,0.3348,1,3
"4960",6,0.3725,2,3
"4961",6,0.5045,2,2
"4962",6,0.4934,2,2
"4963",6,0.5303,2,2
"4964",6,0.6295,1,2
"4965",6,0.6268,2,3
"4966",6,0.5212,2,1
"4967",6,0.4659,2,3
"4968",6,0.4751,1,3
"4969",6,0.284,1,2
"4970",6,0.36,2,3
"4971",6,0.5295,2,1
"4972",6,0.4524,2,1
"4973",6,0.6049,2,3
"4974",6,0.3873,1,1
"4975",6,0.7791,2,2
"4976",6,0.4412,1,1
"4977",6,0.3085,2,3
"4978",6,0.4949,1,3
"4979",6,0.4939,2,1
"4980",6,0.5486,1,2
"4981",6,0.6787,1,1
"4982",6,0.4241,1,1
"4983",6,0.4882,1,1
"4984",6,1.0416,1,1
"4985",6,0.5838,1,2
"4986",6,0.7708,1,2
"4987",6,0.5773,2,3
"4988",6,0.5324,2,3
"4989",6,0.6795,2,2
"4990",6,0.5139,1,3
"4991",6,0.469,2,1
"4992",6,0.6631,2,3
"4993",6,0.4819,2,3
"4994",6,0.4084,2,3
"4995",6,0.4852,2,1
"4996",6,0.4521,2,2
"4997",6,0.5008,2,3
"4998",6,0.543,2,1
"4999",6,0.4569,2,1
"5000",6,0.7542,2,2
"5001",6,0.4558,1,2
"5002",6,0.3366,1,3
"5003",6,0.4545,2,1
"5004",6,0.3843,1,3
"5005",6,0.4761,2,1
"5006",6,0.6499,2,3
"5007",6,0.4469,1,1
"5008",6,0.4749,2,1
"5009",6,0.4369,1,2
"5010",6,0.3174,2,3
"5011",6,0.4196,2,2
"5012",6,0.4716,1,1
"5013",6,0.5452,2,1
"5014",6,0.5522,2,2
"5015",6,0.4994,2,3
"5016",6,0.4188,2,2
"5017",6,0.6045,1,2
"5018",6,0.4184,2,3
"5019",6,0.5123,2,2
"5020",6,0.4299,2,1
"5021",6,0.3001,2,3
"5022",6,0.4274,2,3
"5023",6,0.3526,1,3
"5024",6,0.516,2,1
"5025",6,0.5331,2,3
"5026",6,0.421,1,2
"5027",6,0.4108,2,2
"5028",6,0.3477,2,3
"5029",6,0.5017,2,1
"5030",6,0.5579,2,1
"5031",6,0.3889,1,3
"5032",6,0.4048,1,3
"5033",6,0.4934,1,3
"5034",6,0.463,1,2
"5035",6,0.503,1,3
"5036",6,0.8415,2,1
"5037",6,0.6123,2,3
"5038",6,0.4873,2,2
"5039",6,0.6198,2,2
"5040",6,0.5086,2,1
"5041",6,0.5742,2,1
"5042",6,0.6084,2,1
"5043",6,0.3122,1,3
"5044",6,0.4618,2,2
"5045",6,0.7219,1,1
"5046",6,0.6821,1,1
"5047",6,0.3217,2,3
"5048",6,0.5653,1,2
"5049",7,0.6775,2,2
"5050",7,0.7476,2,3
"5051",7,0.6457,2,2
"5052",7,0.5035,2,1
"5053",7,0.484,2,3
"5054",7,0.5187,2,2
"5055",7,0.3878,2,3
"5056",7,0.5076,2,2
"5057",7,0.5912,2,3
"5058",7,0.6897,2,2
"5059",7,0.4865,2,3
"5060",7,0.5069,2,1
"5061",7,0.4962,2,2
"5062",7,0.6109,2,1
"5063",7,0.6865,2,1
"5064",7,0.488,2,1
"5065",7,0.5286,2,2
"5066",7,0.4575,2,1
"5067",7,0.4014,2,3
"5068",7,0.5004,2,1
"5069",7,0.5981,2,2
"5070",7,0.4153,2,3
"5071",7,0.4474,2,2
"5072",7,0.4777,2,1
"5073",7,0.6588,2,1
"5074",7,0.5159,2,2
"5075",7,0.4809,2,1
"5076",7,0.4686,2,2
"5077",7,0.4283,2,1
"5078",7,0.3484,2,3
"5079",7,0.449,2,3
"5080",7,0.4495,2,1
"5081",7,0.572,2,1
"5082",7,0.462,2,2
"5083",7,0.5384,2,2
"5084",7,0.5793,2,3
"5085",7,0.4697,2,1
"5086",7,0.4526,2,2
"5087",7,0.4912,2,1
"5088",7,0.4501,2,1
"5089",7,0.5176,2,1
"5090",7,0.4255,2,3
"5091",7,0.6127,2,2
"5092",7,0.6858,2,2
"5093",7,0.4695,2,1
"5094",7,0.4912,2,3
"5095",7,0.4534,2,2
"5096",7,0.4444,2,3
"5097",7,0.5946,2,1
"5098",7,0.3719,2,3
"5099",7,0.5702,2,1
"5100",7,0.3969,2,3
"5101",7,0.5123,2,3
"5102",7,0.4791,2,2
"5103",7,0.5226,2,2
"5104",7,0.3558,2,3
"5105",7,0.5251,2,2
"5106",7,0.7453,2,2
"5107",7,0.5469,2,3
"5108",7,0.4568,2,2
"5109",7,0.493,2,1
"5110",7,0.439,2,3
"5111",7,0.4716,2,2
"5112",7,0.364,2,3
"5113",7,0.4791,2,1
"5114",7,0.4586,2,1
"5115",7,0.4018,2,3
"5116",7,0.5177,2,2
"5117",7,0.4286,2,2
"5118",7,0.4336,2,2
"5119",7,0.4469,2,2
"5120",7,0.3889,2,3
"5121",7,0.4371,2,2
"5122",7,0.8806,2,1
"5123",7,0.3995,2,3
"5124",7,0.4417,2,3
"5125",7,0.4806,2,3
"5126",7,0.4858,2,1
"5127",7,0.6925,2,2
"5128",7,0.4275,2,2
"5129",7,0.4233,2,1
"5130",7,0.3805,2,3
"5131",7,0.7941,2,1
"5132",7,0.5917,2,1
"5133",7,0.3795,2,3
"5134",7,0.5535,2,2
"5135",7,0.6627,2,3
"5136",7,0.4095,2,2
"5137",7,0.5396,2,1
"5138",7,0.6253,2,2
"5139",7,0.3583,2,3
"5140",7,0.485,2,2
"5141",7,0.4326,2,3
"5142",7,0.4303,2,2
"5143",7,0.4705,2,2
"5144",7,0.4647,2,1
"5145",7,0.4472,2,2
"5146",7,0.48,2,2
"5147",7,1.0407,2,2
"5148",7,0.5015,2,2
"5149",7,0.6113,2,1
"5150",7,0.461,2,1
"5151",7,0.4231,2,1
"5152",7,0.4944,2,1
"5153",7,0.5588,2,2
"5154",7,0.4761,2,3
"5155",7,0.4331,2,3
"5156",7,0.5269,2,2
"5157",7,0.5168,2,3
"5158",7,0.5218,2,1
"5159",7,0.4384,2,2
"5160",7,0.4483,2,1
"5161",7,0.5011,2,1
"5162",7,0.4915,2,2
"5163",7,0.4988,2,1
"5164",7,0.4242,2,1
"5165",7,0.6578,2,2
"5166",7,0.7362,2,1
"5167",7,0.5789,2,2
"5168",7,0.5361,2,2
"5169",7,0.5248,2,1
"5170",7,0.4121,2,3
"5171",7,0.3707,2,3
"5172",7,0.6039,2,1
"5173",7,0.5091,2,1
"5174",7,0.4571,2,3
"5175",7,0.3943,2,3
"5176",7,0.5235,2,2
"5177",7,0.4342,2,1
"5178",7,0.5312,2,2
"5179",7,0.5464,2,2
"5180",7,0.4028,2,3
"5181",7,0.4862,2,2
"5182",7,0.7261,2,1
"5183",7,0.7326,2,3
"5184",7,0.575,2,3
"5185",7,0.5772,2,2
"5186",7,0.5061,2,2
"5187",7,0.5222,2,1
"5188",7,0.4699,2,3
"5189",7,0.4917,2,3
"5190",7,0.4563,2,1
"5191",7,0.5018,2,1
"5192",7,0.5187,2,3
"5193",7,0.493,2,1
"5194",7,0.3347,2,3
"5195",7,0.5034,2,2
"5196",7,0.4835,2,2
"5197",7,0.6762,2,1
"5198",7,0.3675,2,3
"5199",7,0.4449,2,1
"5200",7,0.4482,2,2
"5201",7,0.5621,2,1
"5202",7,0.6561,2,2
"5203",7,0.5032,2,2
"5204",7,0.3997,2,3
"5205",7,0.522,2,1
"5206",7,0.4259,2,3
"5207",7,0.516,2,1
"5208",7,0.5395,2,2
"5209",7,0.5795,2,2
"5210",7,0.8243,2,2
"5211",7,1.0477,2,1
"5212",7,0.5059,2,1
"5213",7,0.6155,2,3
"5214",7,0.567,2,2
"5215",7,0.3684,2,3
"5216",7,0.5053,2,2
"5217",7,0.4312,2,3
"5218",7,0.464,2,2
"5219",7,0.4798,2,2
"5220",7,0.6222,2,1
"5221",7,0.3582,2,3
"5222",7,0.5826,2,2
"5223",7,0.5023,2,1
"5224",7,0.3918,2,2
"5225",7,0.476,2,2
"5226",7,0.6506,2,1
"5227",7,0.4947,2,1
"5228",7,0.5035,2,1
"5229",7,0.6008,2,1
"5230",7,0.5412,2,1
"5231",7,0.7556,2,1
"5232",7,0.5494,2,2
"5233",7,0.385,2,2
"5234",7,0.3656,2,3
"5235",7,0.5695,2,1
"5236",7,0.5016,2,3
"5237",7,0.5084,2,2
"5238",7,0.591,2,1
"5239",7,0.5009,2,1
"5240",7,0.4164,2,3
"5241",7,0.4309,2,2
"5242",7,0.4396,1,2
"5243",7,0.3963,2,3
"5244",7,0.5895,2,2
"5245",7,0.4786,2,2
"5246",7,0.4277,2,2
"5247",7,0.4944,2,2
"5248",7,0.3834,2,3
"5249",7,0.3625,2,3
"5250",7,0.5012,2,1
"5251",7,0.4935,2,1
"5252",7,0.4571,2,2
"5253",7,0.4536,2,3
"5254",7,0.4446,2,3
"5255",7,0.4237,2,2
"5256",7,0.3433,2,3
"5257",7,0.5339,2,1
"5258",7,0.3833,2,3
"5259",7,0.3283,2,3
"5260",7,0.3824,2,3
"5261",7,0.4682,2,3
"5262",7,0.591,2,1
"5263",7,0.471,2,3
"5264",7,0.4969,2,3
"5265",7,0.887,2,1
"5266",7,0.4986,2,1
"5267",7,0.4047,2,3
"5268",7,0.5284,2,2
"5269",7,0.5884,2,1
"5270",7,0.5706,2,2
"5271",7,0.4998,2,2
"5272",7,0.4771,2,1
"5273",7,0.5903,2,1
"5274",7,0.4747,2,2
"5275",7,0.406,2,3
"5276",7,0.721,2,2
"5277",7,0.3815,2,3
"5278",7,1.0461,2,1
"5279",7,0.593,2,1
"5280",7,0.5357,2,2
"5281",7,0.5478,2,1
"5282",7,0.5003,2,2
"5283",7,0.46,2,2
"5284",7,0.6665,2,2
"5285",7,0.3625,1,3
"5286",7,0.7277,2,2
"5287",7,0.5444,2,1
"5288",7,0.4787,2,1
"5289",7,0.5763,2,1
"5290",7,0.5637,2,2
"5291",7,0.536,2,3
"5292",7,0.4963,2,1
"5293",7,0.5508,2,1
"5294",7,0.5434,2,2
"5295",7,0.413,2,2
"5296",7,0.3973,2,3
"5297",7,0.4405,2,3
"5298",7,0.5539,2,2
"5299",7,0.7947,2,2
"5300",7,0.4779,2,3
"5301",7,0.4895,2,2
"5302",7,0.5183,2,2
"5303",7,0.3845,2,3
"5304",7,0.3331,2,3
"5305",7,0.6706,2,3
"5306",7,0.3193,2,3
"5307",7,0.4391,2,3
"5308",7,0.4263,2,3
"5309",7,0.6139,2,2
"5310",7,0.3897,2,2
"5311",7,0.4201,2,1
"5312",7,0.5105,2,2
"5313",7,0.4097,2,1
"5314",7,0.3177,2,3
"5315",7,0.4444,2,1
"5316",7,0.3574,2,3
"5317",7,0.4354,2,3
"5318",7,0.4616,2,2
"5319",7,0.4034,2,1
"5320",7,0.5372,2,2
"5321",7,0.521,2,2
"5322",7,0.5824,2,1
"5323",7,0.3756,2,1
"5324",7,0.4343,2,3
"5325",7,0.4159,2,2
"5326",7,0.9186,2,3
"5327",7,0.8543,2,1
"5328",7,0.4197,2,1
"5329",7,0.379,2,3
"5330",7,0.3488,1,3
"5331",7,0.6132,2,1
"5332",7,0.4663,2,3
"5333",7,0.4657,2,2
"5334",7,0.6813,2,1
"5335",7,0.517,2,1
"5336",7,0.5022,2,3
"5337",7,0.4694,2,1
"5338",7,0.6942,2,3
"5339",7,0.4818,2,1
"5340",7,0.4452,2,2
"5341",7,0.4169,2,1
"5342",7,0.5527,2,2
"5343",7,0.47,2,2
"5344",7,0.4494,2,1
"5345",7,0.5263,2,2
"5346",7,0.482,2,2
"5347",7,0.3558,2,3
"5348",7,0.3689,2,3
"5349",7,0.439,2,2
"5350",7,0.4097,2,3
"5351",7,0.5225,2,2
"5352",7,0.4525,2,2
"5353",7,0.36,2,3
"5354",7,0.34,2,2
"5355",7,0.4774,2,1
"5356",7,0.4534,2,2
"5357",7,0.4226,1,3
"5358",7,0.6178,2,1
"5359",7,0.4608,2,2
"5360",7,0.5778,2,2
"5361",7,0.5207,2,2
"5362",7,0.6633,2,1
"5363",7,0.4839,2,3
"5364",7,0.945,2,2
"5365",7,0.5252,2,2
"5366",7,0.4097,2,3
"5367",7,0.4263,2,1
"5368",7,0.396,2,3
"5369",7,0.4802,2,1
"5370",7,0.5079,2,1
"5371",7,0.4307,2,2
"5372",7,0.4122,2,3
"5373",7,0.3695,2,3
"5374",7,0.4187,2,3
"5375",7,0.6289,2,2
"5376",7,0.3374,2,3
"5377",7,0.4103,2,3
"5378",7,0.3181,1,3
"5379",7,0.4769,2,3
"5380",7,0.5551,1,1
"5381",7,0.499,2,3
"5382",7,0.5917,2,2
"5383",7,0.5511,2,2
"5384",7,0.5118,2,1
"5385",7,0.3888,2,3
"5386",7,0.4172,2,2
"5387",7,0.5251,2,1
"5388",7,0.4673,2,1
"5389",7,0.4928,2,1
"5390",7,0.5806,2,2
"5391",7,0.5521,2,1
"5392",7,0.4527,2,1
"5393",7,0.4975,2,1
"5394",7,0.4714,2,1
"5395",7,0.3921,2,3
"5396",7,0.3921,2,3
"5397",7,0.5119,2,1
"5398",7,0.4656,2,1
"5399",7,0.4221,2,2
"5400",7,0.8703,2,3
"5401",7,0.9647,2,1
"5402",7,0.467,2,1
"5403",7,0.5397,2,2
"5404",7,0.495,2,1
"5405",7,0.6773,2,1
"5406",7,0.6754,2,1
"5407",7,0.7234,2,1
"5408",7,0.4896,2,3
"5409",7,0.4429,2,3
"5410",7,0.5896,2,2
"5411",7,0.3625,2,3
"5412",7,0.4287,2,1
"5413",7,0.4844,2,2
"5414",7,0.5465,2,2
"5415",7,0.7053,2,1
"5416",7,0.5042,2,1
"5417",7,0.5247,2,2
"5418",7,0.6016,2,1
"5419",7,0.3615,2,3
"5420",7,0.4894,2,2
"5421",7,0.5216,2,2
"5422",7,0.3466,2,3
"5423",7,0.5941,2,2
"5424",7,0.467,2,1
"5425",7,0.4279,2,3
"5426",7,0.4651,2,2
"5427",7,0.3646,2,3
"5428",7,0.4548,2,1
"5429",7,0.4025,2,1
"5430",7,0.4119,2,2
"5431",7,0.5987,2,3
"5432",7,0.5167,2,2
"5433",7,1.4077,2,1
"5434",7,0.4632,2,2
"5435",7,0.4673,1,3
"5436",7,0.5367,2,3
"5437",7,0.5061,2,2
"5438",7,0.5939,2,2
"5439",7,0.5705,2,1
"5440",7,0.5922,2,3
"5441",7,0.4661,2,1
"5442",7,0.5025,2,2
"5443",7,0.4885,2,1
"5444",7,0.5321,2,1
"5445",7,1.1284,1,1
"5446",7,0.636,2,1
"5447",7,1.2651,2,3
"5448",7,0.6203,2,3
"5449",7,0.5982,2,1
"5450",7,0.5384,2,2
"5451",7,0.4935,2,3
"5452",7,0.613,2,2
"5453",7,0.4561,2,2
"5454",7,0.465,2,3
"5455",7,0.4756,2,3
"5456",7,0.5484,2,1
"5457",7,0.4573,2,1
"5458",7,0.6899,2,1
"5459",7,0.4488,2,3
"5460",7,0.5078,2,2
"5461",7,0.7599,2,2
"5462",7,0.4104,2,3
"5463",7,0.4492,2,1
"5464",7,0.3055,1,3
"5465",7,0.4907,2,1
"5466",7,0.483,2,1
"5467",7,0.6434,2,1
"5468",7,0.5265,2,1
